Gene,CFOS,CTCF,EGR1,NRF1,NRSF,POU2F2,SP1,SRF,STAT3,USF1,YY1
ENSG00000256193,0,0.897544247,0,0,0,0,0,0,0,0,0
ENSG00000130640,0,0,0,0,0,107.7594868,586.7763894,0,0,53.39303394,0.004430196
ENSG00000245281,0,20.23347671,0,12.44577119,0,191.8729367,865.434951,0,7.143908262,550.7565908,3.495056134
ENSG00000139133,0,116.9146471,159.5739131,0,0,270.0295373,846.0289229,438.9866975,4.236110559,192.1153525,717.394499
ENSG00000201640,0,27.06847613,0,0,0,0,0,0,0,0,0
ENSG00000249148,0,33.84851264,0,1.553432901,0,100.8475021,115.200196,60.90033278,0.086700336,1.563938659,2.87E-06
ENSG00000213384,0,58.31703953,0,0,0,21.32037144,0,0,2.243286164,0,0
ENSG00000232986,0,1.226497679,0,0,0,6.331464705,6.227815554,0,5.015902093,0,0
ENSG00000160551,0,14.26769024,0,10.12518747,722.4941727,172.9152368,146.1181892,0,0,0,290.2194699
ENSG00000221809,0,5.46043291,0,0,0,0,2.282960883,0,0,0,1.93E-39
ENSG00000201443,0,0.384463382,0,0,0,0,0,0,0,0,2.65E-41
ENSG00000174844,0,1.113986108,0,1.172381331,0,27.70042477,20.20310817,0,0.167024505,85.84595805,5.87E-19
ENSG00000170145,0,181.149545,0,9.708112548,0,175.3962157,430.9352568,0,4.035093946,0,272.7665964
ENSG00000213917,0,0,0,0,0,0,0,0,0.259527406,0,0
ENSG00000238578,0,258.5733283,0,20.28993086,0,483.3541987,989.6524486,3.651211393,294.0270535,10.39881773,0.078175574
ENSG00000197408,0,9.436128115,0,0,0,0,0,0,0,0,2.17E-27
ENSG00000159348,0,18.9455992,0,3.618795096,0,22.13513791,46.2099074,0,0,0,2.18E-14
ENSG00000249997,0,0.642429396,0,0,0,0,75.15778727,0,0,0,0
ENSG00000251386,0,3.1842933,0,0,0,0,0,0,0,0,0
ENSG00000011132,0,270.4549207,0,31.35018607,0,340.578511,539.442765,477.4642298,3.80765516,0,212.5330208
ENSG00000111490,0.099193877,26.34673997,2.209529867,4.515081548,0,1.568118365,11.44128017,1.315596143,0.262432454,29.28262907,0
ENSG00000134986,0,0,0,0,0,32.51472916,0,0.5629123,7.73756854,0,0
ENSG00000109832,0.394857251,8.02136847,0,14.77972298,1817.009901,8.791222047,187.3370387,0,2.806770505,0,41.05030915
ENSG00000227620,0,6.041762532,0,0,0,25.83156702,537.4162908,2.150232596,0,2.844192322,1.79E-32
ENSG00000204779,0,0.142729234,0,0,0,0,115.005472,0,0,0,0
ENSG00000166819,0,11.23365012,0,0.278040616,0,0,0,0,0,0,0
ENSG00000256213,0,0,0,0,0,0,0,0,0,224.5337767,0
ENSG00000251768,0,5.278763109,0,0.175087489,0,0,0,0.816981811,0.019376649,0,1.21E-42
ENSG00000111536,0,46.24850403,0,0.38624022,0,0,0,0,0,0,0.01411443
ENSG00000207369,0,1.182911158,0,0,0,0,0,0,0,0,0
ENSG00000238940,0,16.65212544,0,0,0,0,0,0.54076188,2.39113118,0,2.69E-09
ENSG00000162981,0,6.368314699,0,0,0,0,0,0,0,0,0
ENSG00000023330,0,7.947958564,0,201.4083382,0,161.8335965,244.3437897,141.9987005,0,0,136.0373365
ENSG00000256496,0,0.324230249,0,0,0,0,0,0,0,0,0
ENSG00000130208,0.061787832,41.24151007,0,8.559227958,0,2.411225648,519.4986405,0,0.026185556,0,2.21E-17
ENSG00000187600,0,0,0,0,0,0,0,0,1.765557505,0,0
ENSG00000159197,0,79.60631882,0,4.233871093,0,10.72018409,94.71249306,2.728577757,2.975739678,44.36871522,0.083872123
ENSG00000102100,0,76.88064863,0,13.87901221,50.11833964,2019.061148,621.5062311,0.513215881,4.638767916,4.718515041,359.7340125
ENSG00000118194,0,59.44637668,0,0.021214893,0,1.424047919,0,0,0.011539054,0,4.75E-47
ENSG00000235122,0,0,0,0.130118516,0,0,0,0,0.681528284,0,0
ENSG00000158373,2.886682946,15.30276509,393.0731118,6.846231639,737.196217,2787.617708,1512.565465,202.1694448,3.380798917,0,137.1008845
ENSG00000248850,0,19.15589472,0,6.502453343,0,0,0,0,0,0,0
ENSG00000113249,0,0,0,0,0,7.196024858,12.68888255,8.640136417,0.283657115,65.94400513,0
ENSG00000142669,0,152.4361272,0,5.92438144,0,0,540.7721139,82.84626681,0,0,3.276606718
ENSG00000120820,0,4.665152178,0,0.16716728,0,7.656940071,28.09796663,0,0,74.88632568,1.22E-22
ENSG00000224185,0,0.421691996,0,0,8.022016796,0,9.205461351,0,0,0,0
ENSG00000244600,0,0.014165266,0,0,0,0,0,0,0,0,0
ENSG00000234819,0,13.73993764,15.42020416,0.083743894,0,4.453445979,20.61649289,0,0.798602865,0,4.37E-12
ENSG00000241272,0,0,0,0,111.6501558,0,111.8562986,0,0,0,0
ENSG00000234336,0,0,0,0,0,0,2.438917401,3.23597167,0,0,42.98555249
ENSG00000196586,0,19.24980399,0,0.026101001,0,0,0,0,0,0,0
ENSG00000186886,0,20.33805761,0,0,0,0,0,0,0,0,0
ENSG00000242271,0,0.595793932,0,0,0,0,0,0,0,0,0
ENSG00000235483,0,0.074703375,18.95788132,12.68325407,0,0,0,0,0,84.77887597,0
ENSG00000250973,0,4.437013556,0,0,0,0,0,0,0,0,0
ENSG00000253352,4.836945659,27.44906549,0,3.352871486,0,117.8162896,1628.747168,2318.861715,0,1603.737862,705.0670972
ENSG00000173275,0,19.47327875,0,32.55670779,0,14.67744362,409.7384944,0,0.012311579,0,9.542409111
ENSG00000243179,0,142.296605,335.2083048,0,0,236.4099266,1732.419281,0,0,0,363.4363562
ENSG00000187185,0,7.450083321,0,3.281623606,106.1854981,0,57.14886347,0,0,0,2.62E-30
ENSG00000228236,0,0.411253679,0,0,0,0,0,12.84344521,0.452418659,0.80479545,3.29E-22
ENSG00000003436,0,3.853879548,0,0,0,0,0,0,0.156634584,0,0
ENSG00000252057,0,2.944224543,0,0,0,0,0,0,0,0,0
ENSG00000212534,0,33.28770748,0,19.78681562,20.47929049,38.50093441,17.38608762,0,5.93332366,98.80672523,2.34E-08
ENSG00000252428,0,16.86802091,0,0,0,0,0,0,15.44230273,0,1.04E-46
ENSG00000230725,0,3.373869029,0,0,0,0,0,0,0,0,0
ENSG00000252130,0,10.02257426,0,0,0,0,0,0,0,0,0
ENSG00000243010,0,0,0,0,0,0,106.410436,0,0,0,0
ENSG00000221203,0,0.390404358,0,0,0,0,1.897705892,0,5.367125101,0,0
ENSG00000198307,0,0,0,0,0,133.0772531,842.6785706,0,0,0,0
ENSG00000237956,0,11.13953452,0,0,0,0,0,0,0,0,1.10E-28
ENSG00000150594,0,87.49558426,0,0,124.9418144,0,0,0,0,0,0
ENSG00000227879,0,0,0,0,0,0,0,0,0,0,2.84E-20
ENSG00000224570,0,4.790389536,0,0,0,0,0,0,0,0,0
ENSG00000224818,0,24.97131882,0,5.201862539,0,0,11.23591863,0,0,75.53516453,5.30E-05
ENSG00000082014,0,0.57313248,0,0.044165386,0,0,0,0,0,0,11.67926809
ENSG00000235504,0,0.20594337,0,0,0,0,0,0,0,0,0
ENSG00000242213,0,198.5684928,0,0,0,0,0,0,0,0,0
ENSG00000139372,0,12.37367289,0,7.509397356,0,348.7446936,771.0230675,103.291894,3.18778395,1599.058944,334.6053657
ENSG00000227021,0,3.881699226,0,0,0,0,5.10895166,0,0,0,0
ENSG00000221585,0,17.96679352,0,0.022766859,0,0,2.136469528,0.987834113,0,0,1.04E-39
ENSG00000226313,0,0,0,0,0,0,32.20780012,0,0,0,0
ENSG00000231233,0,151.2898228,0,0.071193999,5.37373585,202.2351568,250.9548838,96.49332767,2.198558529,0,2.00E-23
ENSG00000233446,0,0.126765133,0,0,0,0,0,0,0,0,0
ENSG00000243995,0,75.54711823,0,0,0,0,0,0,0,0,0
ENSG00000087502,0,6.675077697,0,1.709935204,0,0,0,0,2.680273229,0,1291.284384
ENSG00000146039,0,1.342995051,1.105893289,0,0,0,0,0,0,0,0
ENSG00000149485,0,24.15724003,0,1.373324872,0,0,30.0631593,0,0,0,7.05E-32
ENSG00000251530,0,8.799170188,0,8.803537517,1.656376729,198.3808245,0,0,9.283978337,0,0
ENSG00000212030,0,0.529872667,0,0,0,4.012925672,13.84619982,0,0.089453699,0,1.29E-28
ENSG00000227383,0,16.62351108,23.99360665,0,0,0,18.45937372,17.73426342,0.934972614,0,4.11E-19
ENSG00000103034,0,0.81170972,0,0,0.292714856,0.881958261,1.23301594,0,0,0,1.42E-40
ENSG00000235398,0,0,0,0,70.75770433,0,2623.55117,0,0,0,0
ENSG00000183891,0,7.406307428,0,19.12872338,0,308.0220997,174.8673496,0,11.12498742,0,447.9911948
ENSG00000216444,0,3.444297838,0,0.084508565,0,0,6.584662158,8.340028291,0,2.580820472,0
ENSG00000251629,0,0.587270746,0,0,0,0,0,0,0,0,0
ENSG00000250604,0,28.16791794,0,0,0,0,0,0,0.065774114,0,0
ENSG00000241780,0,1.363940784,0,0,0,0,236.2706514,0,0,0,0
ENSG00000213355,0,0.160172763,0,0,53.45319926,0,115.7731275,0,0,0,0
ENSG00000066468,0,12.17700646,0,2.745019104,0,0,0,0,0,0,0
ENSG00000150977,0,7.198407222,0,4.39840533,0,409.8273181,900.6929754,138.1955063,1.024487566,129.2669777,11.98528672
ENSG00000236721,0,0.065041246,0,0,0,0,0,0,0,0,0
ENSG00000203392,0,38.76444885,5.401894168,0,0,3.925575089,105.4886053,0,0,0,3.02E-08
ENSG00000165819,0,18.50520136,0,1.881719931,0,0,5.008577724,0,0.328943285,0,2538.065335
ENSG00000185811,0,46.16143657,0,0.336545214,0,0,4.705979173,0,0.540848297,0,1.11E-12
ENSG00000099998,0,263.7519057,0,0.159474322,3.504310172,0.743318131,451.5569239,0,0,11.92440465,3.13E-44
ENSG00000203601,0,6.566259921,0,0.189111163,0,0,5.498367488,81.77325055,0.783797576,0,1.94E-05
ENSG00000206176,0,0,0,6.373790762,0,94.57634764,3083.32683,0,0,0,0
ENSG00000076242,7.727454355,14.94231016,0,11.91932597,0,139.5041796,2592.072963,0,3.100099104,127.0905537,2198.008758
ENSG00000215114,0,52.99688787,357.352182,12.10939028,0,126.2043121,0,0,7.052836376,0,995.4377069
ENSG00000178726,0,145.4524792,0,0,0,0,0,0,0,0,0
ENSG00000214274,0,52.17775437,0,4.781331073,0,2.891081423,400.3029575,0,2.09880826,76.19299732,33.94290859
ENSG00000250457,0,35.11580361,0,0,0,104.2321839,513.6288133,138.3854281,0,0,3.750782696
ENSG00000237190,0,598.742026,0,6.217902658,116.9929196,186.3853909,162.6157794,0,0.030683377,0,451.1815567
ENSG00000157625,0,21.61816953,0,0,0,0,0,0,0,0.639330858,4.914727129
ENSG00000252945,0,2.293615197,0,3.303275252,0,0,19.03442142,2.195787872,2.165233371,0,1.50E-21
ENSG00000230036,0,10.26216473,0,0.576599307,19.65329544,5.652877721,84.68881767,8.172589619,3.709205564,38.72051474,6.30E-29
ENSG00000241691,0,33.61178715,0,0,0,0,0,0,0,0,1.53E-12
ENSG00000221607,0,0.0295884,0,1.679556866,0,0.432640062,180.3148167,0,2.235305443,0,6.65E-48
ENSG00000116750,0,41.16883614,0,13.47153169,0,294.794581,685.4299862,357.4149471,5.86413533,0,410.8353282
ENSG00000086848,0,170.2813544,0,3.449262155,0,171.486506,899.4271822,308.2475322,1.889570055,0,540.9197186
ENSG00000213393,0,34.32037448,0,0,0,0,21.96427014,0,0.171951065,0,1.71E-16
ENSG00000235080,0,0.113921074,0,0,0,0,0,0,0,0,0
ENSG00000105996,0,7.967337543,0,2.237116778,0,0,51.62017953,0,2.213203379,335.7635338,5.83E-09
ENSG00000232486,0,0,0,0,0,0,0,0,0.139776132,0,0
ENSG00000223876,0,12.42277976,0,0,0,0,48.71084862,0,0,0,0
ENSG00000249959,0,0,0,0,0,29.62060235,0,0,0,0,0
ENSG00000217576,0,6.33872147,0,0,0,0,21.78233177,0,0,54.11115386,0
ENSG00000257067,0,13.48131649,0,6.050757308,0,264.0718194,350.7620115,39.51319243,7.229585229,21.53664785,1.54E-11
ENSG00000225999,0,1.377653113,0,0,0,0,0,0,0,0,0
ENSG00000106992,3.387035751,31.86911489,0,0.039942927,0,114.4775849,111.7316883,0,0,0,1.00E-11
ENSG00000232382,0,0,0,0.059867126,0,0,0,0,0.038392002,0,0
ENSG00000255131,0,1.02114399,0,0,0,0,0,0,0,0,0
ENSG00000205790,0,16.66131951,0,0.715936742,0,27.99451287,164.8767094,0,0,226.5153375,9.96E-13
ENSG00000114978,0.091139072,13.78941529,0,3.819298272,0,8.031839891,660.4361926,59.05979151,62.14348688,3.405375629,317.8724602
ENSG00000251596,0,2.158364663,0,0,0,0,0,0,0,0,0
ENSG00000170837,0,0.56904619,0,0,0,0,0,0,0,0,0
ENSG00000198477,0,155.6257536,0,13.6394235,0,0,107.5578556,0,0,0,0
ENSG00000249487,0.348162401,11.81356917,0,0.139383343,2294.241096,28.70980355,55.06278722,0,0.830587988,0,7.44E-19
ENSG00000224301,0,11.9423111,106.9809895,95.98743104,0,30.8500447,81.92015229,60.96047877,1.804029212,124.3018161,9.79E-12
ENSG00000237126,0,5.123901631,0,0.068205344,0,0,1.863626404,0,0.033762648,1.954258021,1.14E-35
ENSG00000239735,0,0,0,0.133094565,2611.701988,0,237.9016538,0,0,0,0
ENSG00000205208,0,71.10404401,0,21.59585086,0,0,971.8087396,0,6.557040856,0,422.6800389
ENSG00000226197,0,14.77508651,0,0,0,0,0,0,0,0,0
ENSG00000159239,0,43.40539647,346.9481902,3.301548852,0,195.7251171,600.5041484,109.6137709,0.402653497,0,258.5119427
ENSG00000177340,0,38.9205086,78.47274503,22.01085258,0,777.1479296,172.9515524,1177.943365,6.160297659,0,259.7858525
ENSG00000204388,0,83.22347879,0,8.390841483,404.4433549,345.9870201,1757.225946,48.92616933,3.019668432,0,7.046026597
ENSG00000166840,0,25.92556287,0,0,0,0,93.20339603,0,0.730629456,0,0
ENSG00000243023,0,1.917531941,0,0,0.290266255,0,0,0,0,0,0
ENSG00000103449,0,4.688992294,0,0,0,0,0,0,0,0,0
ENSG00000165121,0,61.44645416,20.60007684,0,0,15.29102206,65.61356234,0,0,22.44835284,0.000471604
ENSG00000144230,0,56.58423887,0,3.280660797,0,0,7.362694029,2.512320073,0,0,2.94E-05
ENSG00000235023,0,15.80552132,0,0,0,0,10.38433303,21.43213522,0,0,0
ENSG00000249839,0,0,0,0,525.5812175,38.73576191,1022.994496,0,0,17.1781334,0
ENSG00000184761,0,0,2.596942508,0,0,0,13.20165056,0,0,0,0
ENSG00000244296,0,0.028819118,0,0,123.7599124,0,0,0,0,0,0
ENSG00000151914,0,93.80367138,0,29.28879659,0,97.21574207,323.8971923,0,4.503037463,0,95.40757641
ENSG00000188368,0.08828088,110.602667,0,10.93765934,310.0573841,136.933594,980.3679473,20.17182136,2.564713033,0,7.74E-18
ENSG00000230392,0,12.24633146,0,1.370834938,0,0,0,0,0,0,0
ENSG00000236129,0,14.33742063,0,8.589538497,33.17544616,219.554883,550.0329826,154.7748158,5.34811162,0,55.30705387
ENSG00000238266,0,1.910997143,0,0,0,0,0,0,0,0,2.52E-14
ENSG00000116641,0,3.905843265,0,0,0,0,0,252.6370138,0,0,474.0217634
ENSG00000222796,0,0.051270294,0,0.037736291,0,2.492516093,2.445164289,0,0,0,5.33E-48
ENSG00000236536,0,31.73259941,0,0,6.187934894,0,0,0,0,0,0
ENSG00000256811,0,2.099604353,0,0.196912837,0,0,20.60417502,0,0,0,5.44E-27
ENSG00000256363,19.00166309,21.74993334,0,8.838563724,0,157.2084923,2615.381355,319.3915749,0.065059781,4.376486797,0.11152477
ENSG00000240275,0,1.561481935,0,0.440826381,0,8.561804619,132.7907096,0,0,33.6951345,3.51E-20
ENSG00000232851,0,0.223697231,0,0,0,0,0,0,0,0,0
ENSG00000197859,0,41.07903359,0,0,0,0,0,0.582853997,0,0,6.115368005
ENSG00000171169,16.14508129,14.45982731,251.246949,6.261232218,0,0,2892.248541,134.7277862,8.416212636,79.69537311,5.969197122
ENSG00000242855,0,16.69267343,0,0,0,0,0,0,0,0,0
ENSG00000236356,0,9.562131697,0,0,0,0,0,0,0,63.36281455,0
ENSG00000212428,0,0.172866249,0,0,0,0,0,0,0,0,0
ENSG00000115107,0,52.00572462,0,74.07269835,144.7955169,21.03617189,0,0,0,103.9950831,0
ENSG00000230965,0,0,0,0,0,0,86.69886428,0,0,0,0
ENSG00000199347,0,56.37315671,117.7392185,0.362111774,282.7528063,5151.321782,1614.877991,1955.696431,2.729385685,1.804704645,655.5327282
ENSG00000128039,0,148.377768,0,2.639737735,0,0,110.1798172,0,0,0,232.1119381
ENSG00000198671,0,0,0,0,30.75763342,0,0,0,0,0,0
ENSG00000146047,0,33.07092074,39.41921605,0,0,0,0,0,0,0,0
ENSG00000240132,0,6.496553855,3.301984327,0.479736977,0,2.516838692,78.77130048,0,0.1147977,46.44264089,1.22E-26
ENSG00000012223,0,60.00358221,0,1.590193626,0,67.85903826,106.996323,0,0.427822355,0,8.47E-05
ENSG00000145936,0,5.123655832,0,2.224027971,0,0,0,925.2249946,1.400598516,10.30023134,55.30962265
ENSG00000235248,0,0.618651632,0,1.810443182,0,0,0,0,0,0,0
ENSG00000110851,0,87.19888812,0,35.68183231,28.8028773,107.4322621,371.5750588,1663.359913,4.905788593,146.3691331,158.9547322
ENSG00000183354,0,23.28965493,0,20.53620482,0,25.90100558,411.0652773,409.5640405,0,161.1529373,1.095841386
ENSG00000116489,0,51.37439325,0,4.12723331,101.0135421,192.7189417,188.4566885,550.8054002,37.12474225,0,691.7034965
ENSG00000249502,0,8.471508061,0,9.898732586,0,138.7018668,2.704759888,0,2.686404909,519.7621075,265.4826612
ENSG00000226675,0,0,83.42105144,0,0,856.9309902,2632.619583,34.94733829,135.7739204,0,4.04E-09
ENSG00000250890,0,3.379237034,3.961918899,0.250815037,0,0,9.741136113,0,0.132049568,0,1.24E-26
ENSG00000207196,0,3.189420529,0,0,0,0,0,0,0,0,0
ENSG00000170946,0,0.302679108,126.3153407,6.119563956,0,145.7484419,293.1885268,448.5903166,2.561680719,0,377.5249376
ENSG00000175106,0,4.770155164,0,0,0,0,654.6520858,0,0,0,195.9611343
ENSG00000127074,0,0.164642997,0,0.013820672,0,0.654163237,2.080520791,0,0,0,0
ENSG00000244633,0,2.072008147,0,0.048089129,0,23.64119211,52.82749055,36.24577648,11.0600952,120.5387597,0
ENSG00000075239,0,48.80359257,0,4.924379649,0,166.9602139,622.0811159,0,0,0,256.724906
ENSG00000211664,0,17.74706238,0.872179916,0,0,22.86567047,21.0536143,0,0.43089661,0,0
ENSG00000174495,0,12.65743069,0,0,0,0,0,0,0,0,0
ENSG00000218069,0.025184886,27.25552501,2.837979412,0.317405788,0,6.014449364,114.1138618,256.9963647,16.18514763,6.888887435,0.00878549
ENSG00000090920,0,0,0,0.762521416,55.40641062,0,38.62925266,0,1.797078677,0,0
ENSG00000238045,1.029064451,90.93862086,40.48207062,92.71072751,0,358.4886097,1121.709894,34.55129786,14.25382357,197.3920304,145.9517205
ENSG00000254154,0,28.81647283,0,0,0,0,0.462002247,0,5.562812183,0,9.13E-09
ENSG00000232306,0.539029745,10.84687861,0,28.82348511,0,92.42878446,260.9973114,0,0,0,6.98E-18
ENSG00000240806,0.082255497,2.2275838,18.65408387,2.430683366,0,25.09952811,51.86235444,0,0.41052423,28.99638299,2.69E-17
ENSG00000199985,0,2.439860931,0,11.98452427,0,0,0,0,0,0,0
ENSG00000231774,0,0,0,0,0,0,26.5810286,0,0,9.194916501,0
ENSG00000244456,0,6.583631485,0,0,0,0,0,0,1.300887769,0,0
ENSG00000205837,0,51.23173754,0,0,0,0,0,0,0,0,0
ENSG00000008226,0,27.659408,0,0.486306392,0,0,88.42815115,3.645191966,0,0,0
ENSG00000253656,0,3.598820001,0,0,0,0,0,0,0,0,2.12E-33
ENSG00000084674,0,98.18742334,0,0,0,0,0,0,0,0,0
ENSG00000236427,0,6.973868513,0,0,0,0,29.31658737,0,0,0,3.87E-26
ENSG00000119689,0,29.41097998,0,2.817102602,0,152.6724336,471.7595528,0,0,0,130.3086335
ENSG00000213212,0,5.517301543,0,6.611673005,0,0.468934735,91.53042167,0,0,0.475578938,9.79E-09
ENSG00000221450,0,2.025934591,0,0,0,0,0,0,0,0,0
ENSG00000243889,0,18.71443961,0,0,0,0,0,0,0.013505761,0,0
ENSG00000219392,0,10.04510545,0,12.71257078,0,36.62192364,15.86394154,6.66189967,0.19401108,0,2.45E-14
ENSG00000144455,5.471470088,3.436380616,0,2.744562279,0,176.605818,426.6305376,0,0.30714727,1840.385262,1980.60452
ENSG00000162722,0,0.092452788,0,0,0,0,31.81396271,0,0,0,0
ENSG00000247708,0,8.754377484,122.2950046,3.583099336,0,592.2348302,816.291081,990.0274615,2.314665319,0,739.8319967
ENSG00000252591,0,8.720824468,0,0.571947614,0,0.320297356,8.206440415,3.871171153,0.134207686,1.754503307,5.33E-40
ENSG00000105732,3.514186771,10.06197282,0,1.349938714,0,53.81132271,726.5863914,0,0.467858363,0,1.34E-09
ENSG00000229420,0,0,0,0.248478377,24.46074532,0,1286.463467,0,0,0,0
ENSG00000242753,0,11.23596939,0,0,0,2.741273439,1.462740239,0,0.33687677,0,2.06E-07
ENSG00000122691,0,16.52615909,0,0,0,0,0,0,0,0,0
ENSG00000163531,0,14.22490766,0,0.04602309,512.8167839,0,0,0,0,0,1.47E-35
ENSG00000124602,0,65.90852132,0,2.127067622,0,0,16.84145393,0,0.021993637,0,4.70E-17
ENSG00000206692,0,38.42656232,0,1.039602697,0,0,0,5.094366072,0,0,4.85E-36
ENSG00000227691,0,0,0,0,0,0,11.15474284,0,0,0,0
ENSG00000226425,0,52.39056446,0,0,0,0,0,0,0,0,0
ENSG00000231559,0,2.654474831,95.24073875,0,0,0,0,0,0,0,6.90E-29
ENSG00000251040,0,5.479811298,0,4.168868969,0,0,0,42.61040484,0,0,1.77E-09
ENSG00000125631,0,0.623826362,0,0,17.31472664,0,0,0,0,0,0
ENSG00000179133,0,7.859603729,0,0,0,0,0,0,29.67971596,0,0
ENSG00000125459,0,5.347380637,0.755404319,0,149.0617891,459.6163894,2361.283965,0,2.330967661,138.4649695,108.3130462
ENSG00000206746,0,7.237144743,0,0.616478743,0,18.72282078,12.17023076,0,0.500762991,0,2.27E-23
ENSG00000236233,0,0,0,1.537114557,1276.415694,1137.95335,5144.820392,0,0,0,0
ENSG00000241729,0,0,0,186.4409414,0,0,0,0,0,0,0
ENSG00000240790,0,24.86261212,0,75.68287313,99.05658741,0,1107.28753,1531.973318,7.116864397,0,97.37623319
ENSG00000238406,0,6.998559804,0,1.276808744,0,70.65083689,57.62139203,0,0,0,9.88E-14
ENSG00000143107,0,5.043781817,0,0.279029013,2.393869782,3.994983499,3.025303564,0,0.093075603,0,3.57E-32
ENSG00000169340,0,2.127736678,0,0,14.83963685,0,0,0,0,0,6.14E-35
ENSG00000248709,0,0.780157218,0,0,0,0,0,0,0,0,0
ENSG00000189409,0,18.07214923,0,19.38248508,2.333637977,83.43679425,684.9406924,17.99488547,0,0,0.233907437
ENSG00000257109,0,0,0,0,0,0,467.3238506,0,0,0,0
ENSG00000234225,0,153.2705608,0,0,0,0,65.05216352,0,0,0,0
ENSG00000072071,0,113.9543214,0,0,0,0,2466.358517,0,0,147.670243,12.65272406
ENSG00000242871,0,0.31378343,0,0,0,38.53558539,0,0,0.892881074,0,0
ENSG00000188388,0,6.126086954,0,0,0,0,1643.382558,0,0,0,0
ENSG00000116679,0,30.3954371,102.0123432,548.6115643,136.4447668,365.3172859,1170.097857,10.65389648,1.655370878,363.266498,333.7693058
ENSG00000163220,0,91.19349219,0,5.381008532,0,0,12.61954203,2.617336609,0.499477855,0,7.98E-08
ENSG00000186143,0,15.76373789,0,11.76255807,0,0,90.85108271,0,0,0,1.30E-05
ENSG00000230497,0,0.362362352,0,0,0,0,0,0,0,0,0
ENSG00000251379,0,0.842652301,0,0,0,0,0,0,0,0,1.54E-39
ENSG00000241307,0,12.34136016,0,0.430916516,0,0,7.660311065,0,0.049284536,0,0
ENSG00000246379,0,2.537005602,0,0,1152.165937,0,0,110.6138601,0,60.06358572,0
ENSG00000256240,0.088025283,0.105837021,0,0,0,1.680628209,20.81242028,0,0.092234699,0,5.33E-39
ENSG00000197681,0,0,0,0,0,0,31.65136197,0,0,0,0
ENSG00000236782,0,98.70522757,0,3.50669317,0,0,352.998768,76.7098429,0,0,0.155963532
ENSG00000049249,0,16.12671538,0,43.49563232,0,7.812600866,73.42830006,1.986360419,0,0,2.97E-22
ENSG00000146587,0,41.02758384,0,9.83941003,0,20.16694001,128.1891605,0,0,0,1.25E-15
ENSG00000176075,0,84.02813975,0,0,0,0,0,0,0,0,0
ENSG00000144233,0,43.23381903,0,0.030750778,0,281.94596,2167.850942,0.401734908,0,167.5837922,7.674694743
ENSG00000244078,0,13.84314446,0,0.37444646,105.2223201,0,0,0,0,0,7.657541875
ENSG00000233511,0,69.78651652,0,0.608644412,0,26.18539094,55.59696061,31.62693726,6.013096242,0,3.26E-13
ENSG00000221895,0,4.776709942,0,0,0,0,0,0,0,0,0
ENSG00000255348,0,0.087993406,0,0,0,0,47.91791689,0,0,0,0
ENSG00000232906,0.363597541,0.20523188,0,0,0,5.76910368,49.13123693,4.613383215,0.337448947,0,3.10E-29
ENSG00000248183,0,0,0,22.81527228,0,0,0,0,0,0,0
ENSG00000163072,0,3.019405681,0,0,0,0,0,0,0,0,0
ENSG00000124313,0,55.86535028,0,0,0,0,0,60.77085291,7.480296203,0,0.002989575
ENSG00000250574,0,0,0,0,0,0,0,0,0.312234182,0,0
ENSG00000196193,0,14.18654502,0,0,0,0,0,0,0,0,0
ENSG00000222733,0,0.308242145,0,0,0,0,0,0,0,0,0
ENSG00000204173,0,22.30681758,0,16.63730785,0,405.6323091,300.2106377,188.6331854,2.551096275,0,199.0556189
ENSG00000248979,0,0,0,0,0,0,0,63.51552017,0,0,0
ENSG00000224397,0,0.036602725,0,0,0,0,0,0,0,8.048703693,0
ENSG00000201390,0,4.697560281,0,0,0,0,0,0,0,0,0
ENSG00000103351,0,163.6542815,0,3.838418378,0,254.5416224,499.7278874,0,5.156025344,167.2057734,340.7053932
ENSG00000182880,0.680727796,5.760842532,0,0,0,0,111.3771894,0,0,0,3.06E-23
ENSG00000175073,0,9.224506452,0,7.857409569,0,230.7180299,199.8543717,0,0.947001682,0,0.098979491
ENSG00000202641,0,54.24610975,0,3.593812651,0,363.3710778,763.1793005,115.1637666,5.069388467,114.5316264,409.0484808
ENSG00000252951,0,2.865931284,0,7.328746382,0,44.55762392,0,0,2.147085857,0,3.26E-21
ENSG00000224130,0,25.79685032,0,0,0,0,93.68931599,0,0.734438625,0,0
ENSG00000244518,0,0.425018734,0,0,0,0,57.90544745,0,0,0,0
ENSG00000138759,0,94.04609085,0,0,0,0,0,0,0,186.6962047,0
ENSG00000131400,0,140.663177,22.1749588,23.38190885,0,48.864713,740.2748395,90.278412,1.733981637,422.1140351,6.318755791
ENSG00000203814,0,3.597925237,0.390384578,0,2.717600384,2113.435402,2406.066615,3.12721513,6.874380325,0,3.42E-31
ENSG00000232128,0,0.738765222,0,0.021721623,9.119297593,0,187.9185745,0,0,0,6.18E-45
ENSG00000169327,0,2.43941836,0,0,0,0,0,0,0,0,1.21E-21
ENSG00000207736,0,10.32568803,0,0,0,0,406.1453564,0,0,66.3828989,9.12E-39
ENSG00000164683,0,89.60667938,0,15.03086759,0,73.48818358,434.4738701,0,0.029990161,0,0.036124832
ENSG00000180104,0,19.25774555,2.157597057,1.667161502,0,119.4027524,22.71603137,0,0.082857096,3.491551901,235.4969476
